date_amazon,date,id,price,price_online,price_amazon,sale_online,product_online,product_amazon,merchant,URL,imputed,COMMENTS,PRICETYPE,datediff,cat_id,category,retailer_id,retailer_s
5/31/2016,5/26/2016,8400089,59.99,59.99,53.99,,"Mario Kart 8 - Nintendo Wii U""",Mario Kart 8 - Nintendo Wii U,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Mario-Kart-8-Nintendo-Wii-U/dp/B00DC7G2W8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464751216&sr=8-1&keywords=Mario+Kart+8+-+Nintendo+Wii+U%22,1,,Regular Price,5,900,Electronics,40,USA_40
6/10/2016,6/7/2016,5012402,69.99,69.99,69.99,,"Microsoft - Xbox One Special Edition Dusk Shadow Wireless Controller - Faded blue metallic""",Xbox One Special Edition Dusk Shadow Wireless Controller,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Xbox-Special-Dusk-Shadow-Wireless-Controller/dp/B01BYKK1PI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465615823&sr=8-1&keywords=Microsoft+-+Xbox+One+Special+Edition+Dusk+Shadow+Wireless+Controller+-+Faded+blue+metallic%22,,,Regular Price,3,900,Electronics,40,USA_40
5/23/2016,5/20/2016,1004002,449.99,449.99,549,1,"Canon - EOS Rebel T5 DSLR Camera with 18-55mm and 75-300mm Lenses - Black""",Canon EOS Rebel T6 Digital SLR Camera Kit with EF-S 18-55mm and EF 75-300mm Zoom Lenses (Black),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Canon-Digital-Camera-18-55mm-75-300mm/dp/B01CQJHJ2E/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464033970&sr=8-1&keywords=Canon+-+EOS+Rebel+T5+DSLR+Camera+with+18-55mm+and+75-300mm+Lenses+-+Black%22,1,,Regular Price,3,900,Electronics,40,USA_40
1/8/2016,1/7/2016,1588032,17.99,16.99,15.47,1,"Sanus - Elements Antitip Strap for Most Flat-Panel TVs Up to 60"" - Black",Sanus Systems ELM701B1 Anti-Tip Strap for Flat Panel TV or Furniture,Ships from and sold by Amazon.com.,http://www.amazon.com/Sanus-Systems-ELM701B1-Anti-Tip-Furniture/dp/B003WU4MS6/ref=sr_1_1?ie=UTF8&qid=1452312773&sr=8-1&keywords=Sanus+-+Elements+Antitip+Strap+for+Most+Flat-Panel+TVs+Up+to+60%22+-+Black,1,,Sale/Discounted Price,1,900,Electronics,40,USA_40
6/14/2016,6/14/2016,7715261,59.99,59.99,59.99,1,"THINKWARE - H50 HD Dash Camera - Black""",THINKWARE H50 HD Dash Cam with 2.0MP CMOS Camera,Ships from and sold by Amazon.com.,https://www.amazon.com/THINKWARE-Dash-2-0MP-CMOS-Camera/dp/B00VHWAVTA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465961896&sr=8-1&keywords=THINKWARE+-+H50+HD+Dash+Camera+-+Black%22,,,Regular Price,0,900,Electronics,40,USA_40
6/6/2016,6/6/2016,9768194,10.99,,16.99,,"HMDX - Neutron Wireless Suction Speaker - Gray""",HMDX HX-P120GY HoMedics Neutron Wireless Suction Speaker (Grey),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/HMDX-HX-P120GY-HoMedics-Neutron-Wireless/dp/B00KOW7ID6?ie=UTF8&keywords=HMDX%20-%20Neutron%20Wireless%20Suction%20Speaker%20-%20Gray%26%2334%3B&m=ATVPDKIKX0DER&qid=1465269561&ref_=sr_1_1&sr=8-1,,,Regular Price,0,900,Electronics,40,USA_40
6/27/2016,6/22/2016,4363402,99.99,99.99,99.99,,"HP - OfficeJet 4650 Wireless All-In-One Printer - Black""","HP OfficeJet 4650 Wireless All-in-One Photo Printer with Mobile Printing, Instant Ink ready (F1J03A)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/HP-OfficeJet-Wireless-Printing-F1J03A/dp/B013SKI4X8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467084227&sr=8-1&keywords=HP+-+OfficeJet+4650+Wireless+All-In-One+Printer+-+Black%22,,,Regular Price,5,900,Electronics,40,USA_40
6/10/2016,6/6/2016,4651100,99.99,99.99,99.95,,"Lutron - Caseta Wireless Smart Bridge Kit - White""","Lutron P-BDG-PKG1W Caseta Wireless Dimmer Kit with Smart Bridge, White, Works with Alexa",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Lutron-P-BDG-PKG1W-Caseta-Wireless-Dimmer/dp/B00MXCRAX8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465615707&sr=8-1&keywords=Lutron+-+Caseta+Wireless+Smart+Bridge+Kit+-+White%22,,,Regular Price,4,900,Electronics,40,USA_40
6/20/2016,6/15/2016,5154043,129.99,129.99,129.99,,"Plantronics - Voyager Edge Bluetooth Headset with Charging Case - Black""",Jabra Eclipse Wireless Bluetooth Headset,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Jabra-Eclipse-Wireless-Bluetooth-Headset/dp/B014EUQ492/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466479943&sr=8-1&keywords=Plantronics+-+Voyager+Edge+Bluetooth+Headset+with+Charging+Case+-+Black%22,1,,Regular Price,5,900,Electronics,40,USA_40
5/6/2016,5/1/2016,8734569,129.99,129.99,128,,Sony - USB Stereo Turntable - Black,Sony PSLX300USB USB Stereo Turntable,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Sony-PSLX300USB-USB-Stereo-Turntable/dp/B0015HOFZI/ref=sr_1_1?ie=UTF8&qid=1462591357&sr=8-1&keywords=Sony+-+USB+Stereo+Turntable+-+Black,1,,Regular Price,5,900,Electronics,40,USA_40
6/17/2016,6/14/2016,4101661,9.99,9.99,7.89,,"Case Logic - 32 Capacity CD Wallet""",Case Logic CDW-32 32 Capacity Classic CD Wallet (Black),Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Case-Logic-CDW-32-Capacity-Classic/dp/B00005ATMB/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466219787&sr=8-1&keywords=Case+Logic+-+32+Capacity+CD+Wallet%22,1,,Regular Price,3,900,Electronics,40,USA_40
6/28/2016,6/22/2016,4901515,59.99,59.99,59.99,1,"Epson - Expression Home XP-430 Small-in-One Wireless All-In-One Printer""",Epson Expression Home XP-430 Wireless Color Photo Printer with Scanner and Copier,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Epson-Expression-Wireless-Printer-Scanner/dp/B01BIGO5IW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467170380&sr=8-1&keywords=Epson+-+Expression+Home+XP-430+Small-in-One+Wireless+All-In-One+Printer%22,,,Regular Price,6,900,Electronics,40,USA_40
6/10/2016,6/7/2016,4938104,39.99,38.99,35.16,1,"Speck - CandyShell Inked Case for Samsung Galaxy S7 Cell Phones - Vintage Bouquet Grey/Shocking Pink""",Speck Samsung Galaxy S 7 Candyshell Inked Case,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Speck-Products-CandyShell-Shocking-Protective/dp/B01BCWL49U/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465616809&sr=8-1&keywords=Speck+-+CandyShell+Inked+Case+for+Samsung+Galaxy+S7+Cell+Phones+-+Vintage+Bouquet+Grey%2FShocking+Pink%22,,,Regular Price,3,900,Electronics,40,USA_40
6/16/2016,6/14/2016,5023200,59.99,59.99,59.99,1,"Amazon - Fire 7"" Tablet 16GB - Black""","Fire Tablet, 7"" Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Ships from and sold by Amazon Digital Services LLC. Gift-wrap available.,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-16/dp/B018Y22BI4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466133214&sr=8-1&keywords=Amazon+-+Fire+7%22+Tablet+16GB+-+Black%22,1,,Regular Price,2,900,Electronics,40,USA_40
5/30/2016,5/26/2016,8547011,49.99,59.99,50.79,,"Dark Souls III - Xbox One""",Dark Souls III - Xbox One Standard Edition,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Dark-Souls-III-Xbox-One-Standard/dp/B00Z9LUCEY/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664529&sr=8-1&keywords=Dark+Souls+III+-+Xbox+One%22,1,,Regular Price,4,900,Electronics,40,USA_40
6/25/2016,6/22/2016,4291002,129.99,129.99,129,1,"Canon - PIXMA MG7720 White Wireless All-In-One Printer - White""","Canon MG7720 Wireless All-In-One Printer with Scanner and Copier: Mobile and Tablet Printing, with Airprint(TM) and Google Cloud Print compatible, White",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Canon-MG7720-Wireless-Printer-Scanner/dp/B013C0ZCXE/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466911069&sr=8-1&keywords=Canon+-+PIXMA+MG7720+White+Wireless+All-In-One+Printer+-+White%22,,,Regular Price,3,900,Electronics,40,USA_40
6/28/2016,6/22/2016,7985008,129.99,69.99,68.88,1,"Epson - WorkForce WF-2650 Wireless All-In-One Printer - Black""","Epson WorkForce WF-2650 All-In-One Wireless Color Printer with Scanner, Copier and Fax",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Epson-WorkForce-WF-2650-Wireless-Printer/dp/B00LV8QBG2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467170429&sr=8-1&keywords=Epson+-+WorkForce+WF-2650+Wireless+All-In-One+Printer+-+Black%22,,,Regular Price,6,900,Electronics,40,USA_40
6/1/2016,5/26/2016,6602021,19,19,19,,"Apple - Power Adapter Extension Cable - White""",Apple Power Adapter Extension Cable,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Apple-Power-Adapter-Extension-Cable/dp/B00VU31O7Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464839524&sr=8-1&keywords=Apple+-+Power+Adapter+Extension+Cable+-+White%22,1,,Regular Price,6,900,Electronics,40,USA_40
6/7/2016,6/6/2016,5716178,34.99,34.99,124.99,1,"Belkin - WeMo Switch - White""","Belkin NetCam HD+ Wi-Fi enabled Camera works with WeMo, includes Night Vision, All Glass Wide Angle Lens, and Infrared Cut-off Filter",Ships from and sold by Amazon.com.,http://www.amazon.com/Belkin-enabled-WeMo-Infrared-Cut-off/dp/B00KNM763E?ie=UTF8&keywords=Belkin%20-%20WeMo%20Switch%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465355758&ref_=sr_1_1&sr=8-1,,,Sale/Discounted Price,1,900,Electronics,40,USA_40
6/20/2016,6/14/2016,2240085,229.99,229.99,228.33,1,"Seagate - Backup Plus Desktop 8TB External USB 3.0 Hard Drive - Black""",Seagate Backup Plus 8TB Desktop External Hard Drive with 200GB of Cloud Storage & Mobile Device Backup USB 3.0 (STDT8000100),Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Seagate-Desktop-External-Storage-STDT8000100/dp/B00R45V3SW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466480162&sr=8-1&keywords=Seagate+-+Backup+Plus+Desktop+8TB+External+USB+3.0+Hard+Drive+-+Black%22,1,,Regular Price,6,900,Electronics,40,USA_40
6/23/2016,6/21/2016,3437012,24.99,24.99,49.99,1,"Logitech - G302 Daedalus Prime Optical Mouse - Black""",Logitech G303 Daedalus Apex Performance Edition Gaming Mouse (910-004380),Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Daedalus-Performance-Gaming-910-004380/dp/B00TKFD51M/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466739112&sr=8-1&keywords=Logitech+-+G302+Daedalus+Prime+Optical+Mouse+-+Black%22,,,Sale/Discounted Price,2,900,Electronics,40,USA_40
5/7/2016,5/1/2016,4346002,69.99,69.99,497.99,,"Samsung - Book Cover for Samsung Galaxy Tab S2 9.7 - Gold""","Samsung Galaxy Tab S2 9.7"" (32GB, Gold)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Samsung-Galaxy-Tab-32GB-Gold/dp/B010OTG0DC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677523&sr=8-1&keywords=Samsung+-+Book+Cover+for+Samsung+Galaxy+Tab+S2+9.7+-+Gold%22,1,,Regular Price,6,900,Electronics,40,USA_40
5/7/2016,5/1/2016,8734569,129.99,129.99,128,,"Sony - USB Stereo Turntable - Black""",Sony PSLX300USB USB Stereo Turntable,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Sony-PSLX300USB-USB-Stereo-Turntable/dp/B0015HOFZI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677636&sr=8-1&keywords=Sony+-+USB+Stereo+Turntable+-+Black%22,1,,Regular Price,6,900,Electronics,40,USA_40
5/31/2016,5/26/2016,7341028,49.99,29.99,32.69,1,"Tom Clancy's Rainbow Six Siege - Xbox One""",Tom Clancy's Rainbow Six Siege - Xbox One,Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.,http://www.amazon.com/Tom-Clancys-Rainbow-Six-Siege-Xbox/dp/B00KVHSNB0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464751896&sr=8-1&keywords=Tom+Clancy%27s+Rainbow+Six+Siege+-+Xbox+One%22,1,,Regular Price,5,900,Electronics,40,USA_40
6/17/2016,6/14/2016,4402607,129.99,129.99,29.99,,"Nero 2016 Platinum - Windows""",Nero 2016 Platinum,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Nero-NER912800F040-2016-Platinum/dp/B015NXUK30/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466220481&sr=8-1&keywords=Nero+2016+Platinum+-+Windows%22,1,,Regular Price,3,900,Electronics,40,USA_40
6/5/2016,6/3/2016,8821264,179.99,179.99,179.99,1,"Brother - HL-3170CDW Color Laser Printer - Black""",Brother HL-3170CDW Digital Color Printer with Wireless Networking and Duplex,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Brother-HL-3170CDW-Digital-Wireless-Networking/dp/B00BQU141C/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465182933&sr=8-1&keywords=Brother+-+HL-3170CDW+Color+Laser+Printer+-+Black%22,1,,Sale/Discounted Price,2,900,Electronics,40,USA_40
1/27/2016,1/22/2016,1439997,59.99,79.99,66.25,,TERK - Omnidirectional Flat-Panel HDTV Indoor Antenna - Black,"TERK Omni-Directional, Amplified Digital Flat Indoor HDTV Antenna",Ships from and sold by Electronics Warehouse Outlet.,http://www.amazon.com/Omni-Directional-Amplified-Digital-Indoor-Antenna/dp/B001UE8KUW/ref=sr_1_1?ie=UTF8&qid=1453955269&sr=8-1&keywords=TERK+-+Omnidirectional+Flat-Panel+HDTV+Indoor+Antenna+-+Black,1,,Sale/Discounted Price,5,900,Electronics,40,USA_40
1/26/2016,1/21/2016,6350009,199.99,169.99,156.99,1,Actiontec - MyWirelessTV2 Wireless Video Transmitter and Receiver - Black,Actiontec My Wireless TV WiFi / HDMI Multi-Room Wireless HD Video Kit - 2nd Generation (MWTV2KIT01),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Actiontec-Wireless-WiFi-Multi-Room-Video/dp/B00LSS10PM/ref=sr_1_1?ie=UTF8&qid=1453867928&sr=8-1&keywords=Actiontec+-+MyWirelessTV2+Wireless+Video+Transmitter+and+Receiver+-+Black,1,,Regular Price,5,900,Electronics,40,USA_40
6/16/2016,6/15/2016,5154043,129.99,129.99,129.99,,"Plantronics - Voyager Edge Bluetooth Headset with Charging Case - Black""",Jabra Eclipse Wireless Bluetooth Headset,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Jabra-Eclipse-Wireless-Bluetooth-Headset/dp/B014EUQ492/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466134528&sr=8-1&keywords=Plantronics+-+Voyager+Edge+Bluetooth+Headset+with+Charging+Case+-+Black%22,1,,Regular Price,1,900,Electronics,40,USA_40
6/11/2016,6/7/2016,7005006,39.99,39.99,38.55,,"XPAND - Rechargeable Active RF/Bluetooth 3D Glasses - Black""","Xpand X104SX2 YOUniversal 3D Glasses, Small (Black/Blue)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Xpand-X104SX2-YOUniversal-Glasses-Small/dp/B0082X9ED6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465703352&sr=8-1&keywords=XPAND+-+Rechargeable+Active+RF%2FBluetooth+3D+Glasses+-+Black%22,,,Regular Price,4,900,Electronics,40,USA_40
6/25/2016,6/22/2016,1774015,129.99,119.99,119.99,1,"Brother - DS-620 Mobile Color Page Scanner - White""",Brother DS-620 Mobile Color Page Scanner,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Brother-DS-620-Mobile-Color-Scanner/dp/B00EKWE55K/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466910952&sr=8-1&keywords=Brother+-+DS-620+Mobile+Color+Page+Scanner+-+White%22,,,Regular Price,3,900,Electronics,40,USA_40
6/11/2016,6/6/2016,7239025,13.99,14.99,49.99,1,"ZAGG - InvisibleShield HD Clear Screen Protector for Samsung Galaxy Tab A 9.7 - Clear""","ZAGG InvisibleShield HD Glass for Samsung Galaxy Tab A 9.7"" Screen (T97HGS-F00)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/ZAGG-InvisibleShield-Samsung-Galaxy-T97HGS-F00/dp/B015ZNVX3Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465703371&sr=8-1&keywords=ZAGG+-+InvisibleShield+HD+Clear+Screen+Protector+for+Samsung+Galaxy+Tab+A+9.7+-+Clear%22,,,Regular Price,5,900,Electronics,40,USA_40
6/14/2016,6/7/2016,1573073,159.99,106.99,129.99,1,"Turtle Beach - Ear Force XO SEVEN PRO Gaming Headset for Xbox One - Black/Green""",Turtle Beach - Ear Force XO Seven Pro Premium Gaming Headset - Superhuman Hearing - Xbox One,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Turtle-Beach-Premium-Headset-Superhuman-Hearing/dp/B00O9GVKZU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465961948&sr=8-1&keywords=Turtle+Beach+-+Ear+Force+XO+SEVEN+PRO+Gaming+Headset+for+Xbox+One+-+Black%2FGreen%22,,,Regular Price,7,900,Electronics,40,USA_40
6/7/2016,6/6/2016,4651100,99.99,99.99,99.95,,"Lutron - Caseta Wireless Smart Bridge Kit - White""","Lutron P-BDG-PKG1W Caseta Wireless Dimmer Kit with Smart Bridge, White, Works with Alexa",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Lutron-P-BDG-PKG1W-Caseta-Wireless-Dimmer/dp/B00MXCRAX8?ie=UTF8&keywords=Lutron%20-%20Caseta%20Wireless%20Smart%20Bridge%20Kit%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465356426&ref_=sr_1_1&sr=8-1,,,Regular Price,1,900,Electronics,40,USA_40
5/30/2016,5/26/2016,4303200,69.99,69.99,63.94,,"Parallels Desktop 11 for Mac - Mac""",Parallels Desktop 11 for Mac,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Parallels-Desktop-11-for-Mac/dp/B013XFGA6G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664906&sr=8-1&keywords=Parallels+Desktop+11+for+Mac+-+Mac%22,1,,Regular Price,4,900,Electronics,40,USA_40
10/7/2015,10/6/2015,047875849983,9.99,9.99,9.99,,047875849983,Skylanders Trap Team: Torch Character Pack,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Skylanders-Trap-Team-Not-Machine-Specific/dp/B00NCA8EIK/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444191321&sr=8-1&keywords=047875849983,,,,1,900,Electronics,40,USA_40
5/30/2016,5/26/2016,5257704,24.99,24.99,24.04,,"Microsoft - Xbox One Media Remote - Black""",Xbox One Media Remote,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Xbox-One-Media-Remote/dp/B00IAVDPSA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664760&sr=8-1&keywords=Microsoft+-+Xbox+One+Media+Remote+-+Black%22,1,,Regular Price,4,900,Electronics,40,USA_40
6/2/2016,5/26/2016,8400089,59.99,59.99,53.99,,"Mario Kart 8 - Nintendo Wii U""",Mario Kart 8 - Nintendo Wii U,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Mario-Kart-8-Nintendo-Wii-U/dp/B00DC7G2W8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464924031&sr=8-1&keywords=Mario+Kart+8+-+Nintendo+Wii+U%22,1,,Regular Price,7,900,Electronics,40,USA_40
6/7/2016,6/7/2016,4987000,99.99,99.99,35.36,,"mophie - Juice Pack External Battery Case for Samsung Galaxy S7 - Black""",UNU Superpak10000mAH 3.1A Portable Charger - Matte Black [Apple Certified] External Battery Pack with 2-in-1 Lightning Cable 8Pin and MicroUSB Cable,Ships from and sold by Amazon.com.,http://www.amazon.com/UNU-Superpak10000mAH-3-1A-Portable-Charger/dp/B00LXL6L9E?ie=UTF8&keywords=mophie%20-%20Juice%20Pack%20External%20Battery%20Case%20for%20Samsung%20Galaxy%20S7%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465356548&ref_=sr_1_1&sr=8-1,,,Regular Price,0,900,Electronics,40,USA_40
6/6/2016,6/6/2016,3993445,99.99,98.99,95.25,1,"NETGEAR - AC1200 Dual-Band Gigabit Wi-Fi Range Extender - White""",NETGEAR AC1200 WiFi Range Extender (EX6150-100NAS),Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,http://www.amazon.com/NETGEAR-AC1200-Range-Extender-EX6150-100NAS/dp/B00R92CLCW?ie=UTF8&keywords=NETGEAR%20-%20AC1200%20Dual-Band%20Gigabit%20Wi-Fi%20Range%20Extender%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465270160&ref_=sr_1_1&sr=8-1,,,Regular Price,0,900,Electronics,40,USA_40
6/14/2016,6/7/2016,8801785,9.99,9.99,799.99,,"Sony - Passive 3D Glasses - Black""",Sony KDL55W800C 55-Inch 1080p 3D Smart LED TV (2015 Model),Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Sony-KDL55W800C-55-Inch-1080p-Smart/dp/B00R45XC0Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465961796&sr=8-1&keywords=Sony+-+Passive+3D+Glasses+-+Black%22,,,Regular Price,7,900,Electronics,40,USA_40
5/7/2016,4/30/2016,3705014,399.99,399.99,399.98,,"Dyson - AM07 Tower Fan - White/Silver""","Dyson Air Multiplier AM07 Tower Fan, White",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Dyson-Multiplier-AM07-Tower-White/dp/B00I8R4VZC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677144&sr=8-1&keywords=Dyson+-+AM07+Tower+Fan+-+White%2FSilver%22,1,,Regular Price,7,900,Electronics,40,USA_40
1/27/2016,1/21/2016,8627346,79.99,79.99,79.95,,Breville - ikon Electric Kettle - Stainless-Steel/Black,Breville SK500XL Ikon Cordless 1.7-Liter Stainless-Steel Electric Kettle,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Breville-SK500XL-Cordless-1-7-Liter-Stainless-Steel/dp/B000A790X6/ref=sr_1_1?ie=UTF8&qid=1453954443&sr=8-1&keywords=Breville+-+ikon+Electric+Kettle+-+Stainless-Steel%2FBlack,1,,Regular Price,6,900,Electronics,40,USA_40
6/22/2016,6/21/2016,4680903,24.99,24.99,23.02,,"Garmin - Suction Cup Mounting Kit for Nüvi 25x5 and 50 Series GPS""","Garmin Suction Cup Kit (nüvi 2555, nüvi 2595, nüvi 50)",Ships from and sold by Amazon.com.,https://www.amazon.com/Garmin-Suction-n%C3%BCvi-2555-2595/dp/B006RE6BSI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466652200&sr=8-1&keywords=Garmin+-+Suction+Cup+Mounting+Kit+for+N%C3%BCvi+25x5+and+50+Series+GPS%22,,,Regular Price,1,900,Electronics,40,USA_40
5/7/2016,5/1/2016,5330005,65.99,66.99,57.97,1,"WowWee - MiP Robot - White/Black""",MiP Robot (White),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Wow-Wee-MiP-Robot-White/dp/B00KMSOIGM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1462677727&sr=8-1&keywords=WowWee+-+MiP+Robot+-+White%2FBlack%22,1,,Regular Price,6,900,Electronics,40,USA_40
5/3/2016,4/30/2016,7039049,223.99,219.99,242.72,1,Shark - Rotator Professional Lift-Away HEPA Bagless 3-in-1 Upright Vacuum - Red,Shark NV501 Rotator Professional Lift-Away Vacuum Cleaner,Sold by Bay 15 and Fulfilled by Amazon. Gift-wrap available.,http://www.amazon.com/NV501-Rotator-Professional-Lift-Away-Cleaner/dp/B0091JG0LY/ref=sr_1_1?ie=UTF8&qid=1462331789&sr=8-1&keywords=Shark+-+Rotator+Professional+Lift-Away+HEPA+Bagless+3-in-1+Upright+Vacuum+-+Red,1,,Sale/Discounted Price,3,900,Electronics,40,USA_40
6/29/2016,6/22/2016,1774006,229.99,179.99,189.99,1,"Brother - ADS-1500W Compact Wireless Color Desktop Scanner with Duplex and Web Connectivity - White""",Brother ADS1500W Compact Color Desktop Scanner with Duplex and Web Connectivity,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Brother-ADS1500W-Compact-Desktop-Connectivity/dp/B00EKW6JZ4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467256439&sr=8-1&keywords=Brother+-+ADS-1500W+Compact+Wireless+Color+Desktop+Scanner+with+Duplex+and+Web+Connectivity+-+White%22,,,Regular Price,7,900,Electronics,40,USA_40
