WORK_ID,NAME,ARTIST_ID,STYLE,MUSEUM_ID,IMAGE_LINK
22510,The Dream,688,Expressionism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/688.html?id=22510"" target=""_blank"">show image</a>"
22519,The Yellow Cow,688,Expressionism,61,"<a href=""https://classic-paintings.blogspot.com/2022/02/688.html?id=22519"" target=""_blank"">show image</a>"
22625,"Composition, 1929",511,,36,"<a href=""https://classic-paintings.blogspot.com/2022/02/511.html?id=22625"" target=""_blank"">show image</a>"
22629,"Composition with Red, Blue and Yellow",511,,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/511.html?id=22629"" target=""_blank"">show image</a>"
22632,Composition No. IV,511,,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/511.html?id=22632"" target=""_blank"">show image</a>"
22633,Composition No. V,511,,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/511.html?id=22633"" target=""_blank"">show image</a>"
22637,A Summer Afternoon,805,Impressionism,61,"<a href=""https://classic-paintings.blogspot.com/2022/02/805.html?id=22637"" target=""_blank"">show image</a>"
22668,Autumn,779,Post-Impressionism,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/779.html?id=22668"" target=""_blank"">show image</a>"
22671,Beach No. 3,779,Post-Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/779.html?id=22671"" target=""_blank"">show image</a>"
22672,Central Park,779,Post-Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/779.html?id=22672"" target=""_blank"">show image</a>"
22695,Picnic by the Inlet,779,Post-Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/779.html?id=22695"" target=""_blank"">show image</a>"
22697,Portrait of a Girl with Flowers,779,Post-Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/779.html?id=22697"" target=""_blank"">show image</a>"
22698,Rainbow,779,Post-Impressionism,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/779.html?id=22698"" target=""_blank"">show image</a>"
22719,The Buddha (Le Bouddha),545,Symbolism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/545.html?id=22719"" target=""_blank"">show image</a>"
22723,Ophelia Among the Flowers,545,Symbolism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/545.html?id=22723"" target=""_blank"">show image</a>"
22726,The Crown,545,Symbolism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/545.html?id=22726"" target=""_blank"">show image</a>"
22730,The Shell,545,Symbolism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/545.html?id=22730"" target=""_blank"">show image</a>"
22735,White Vase with Flowers,545,Symbolism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/545.html?id=22735"" target=""_blank"">show image</a>"
22737,Young Girl in a Blue Bonnet,545,Symbolism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/545.html?id=22737"" target=""_blank"">show image</a>"
22752,On the Southern Plains,776,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/776.html?id=22752"" target=""_blank"">show image</a>"
22774,"Anne Dashwood, Later Countess of Galloway",764,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22774"" target=""_blank"">show image</a>"
22777,Captain John Gell,764,Rococo,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22777"" target=""_blank"">show image</a>"
22784,Colonel Banastre Tarleton,764,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22784"" target=""_blank"">show image</a>"
22785,"Colonel George K. H. Coussmaker, Grenadier Guards",764,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22785"" target=""_blank"">show image</a>"
22787,Cupid Untying the Zone of Venus,764,Rococo,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22787"" target=""_blank"">show image</a>"
22803,Lady Cockburn and Her Three Eldest Sons,764,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22803"" target=""_blank"">show image</a>"
22804,Lady Elizabeth Delme and Her Children,764,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22804"" target=""_blank"">show image</a>"
22811,"Luke Gardiner, 1st Viscount Mountjoy",764,Rococo,62,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22811"" target=""_blank"">show image</a>"
22818,Mrs. George Baldwin (Jane Maltass),764,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22818"" target=""_blank"">show image</a>"
22820,Mrs. Lewis Thomas Watson (Mary Elizabeth Milles),764,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22820"" target=""_blank"">show image</a>"
22836,Portrait of Lady Caroline Howard,764,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22836"" target=""_blank"">show image</a>"
22839,Portrait of Miss Anne Mead,764,Rococo,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22839"" target=""_blank"">show image</a>"
22852,"Portrait of William Pulteney, 1st Earl of Bath",764,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22852"" target=""_blank"">show image</a>"
22856,"Robert d'Arcy, 4th Earl of Holderness",764,Rococo,62,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22856"" target=""_blank"">show image</a>"
22865,Three Ladies Adorning a Term of Hymen,764,Rococo,62,"<a href=""https://classic-paintings.blogspot.com/2022/02/764.html?id=22865"" target=""_blank"">show image</a>"
22871,Agrippina and Germanicus,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22871"" target=""_blank"">show image</a>"
22875,Atalanta and Meleager,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22875"" target=""_blank"">show image</a>"
22878,Ceres with Two Nymphs,544,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22878"" target=""_blank"">show image</a>"
22880,Cimon and Pero,544,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22880"" target=""_blank"">show image</a>"
22882,David Meeting Abigail,544,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22882"" target=""_blank"">show image</a>"
22883,Decius Mus Addressing the Legions,544,Baroque,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22883"" target=""_blank"">show image</a>"
22885,Diana and Her Nymphs on the Hunt,544,Baroque,53,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22885"" target=""_blank"">show image</a>"
22886,Diana Cazadora,544,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22886"" target=""_blank"">show image</a>"
22890,Fortuna,544,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22890"" target=""_blank"">show image</a>"
22891,Frans Francken I,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22891"" target=""_blank"">show image</a>"
22900,Minerva Protects Pax from Mars (Peace and War),544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22900"" target=""_blank"">show image</a>"
22904,Pan Syrinx,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22904"" target=""_blank"">show image</a>"
22909,Portrait of Ludovicus Nonnius,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22909"" target=""_blank"">show image</a>"
22911,Portrait of the Archduke Albert,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22911"" target=""_blank"">show image</a>"
22912,Portrait of the Infanta Isabella,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22912"" target=""_blank"">show image</a>"
22914,"Portrait of Thomas Howard, 2nd Earl of Arundel",544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22914"" target=""_blank"">show image</a>"
22920,Samson and Delilah,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22920"" target=""_blank"">show image</a>"
22922,St. Paul,544,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22922"" target=""_blank"">show image</a>"
22923,Study of Two Heads,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22923"" target=""_blank"">show image</a>"
22925,Susanna Fourment,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22925"" target=""_blank"">show image</a>"
22929,The Birth of the Milky Way,544,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22929"" target=""_blank"">show image</a>"
22930,The Brazen Serpent,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22930"" target=""_blank"">show image</a>"
22931,The Calydonian Boar Hunt,544,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22931"" target=""_blank"">show image</a>"
22933,"The Christ Child, Saint John and the Lamb",544,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22933"" target=""_blank"">show image</a>"
22935,The Death of Decius Mus,544,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22935"" target=""_blank"">show image</a>"
22941,The Entombment,544,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22941"" target=""_blank"">show image</a>"
22942,The Fall of Phaeton,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22942"" target=""_blank"">show image</a>"
22943,The Feast of Achelous,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22943"" target=""_blank"">show image</a>"
22948,The Holy Family with Saints in a Landscape,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22948"" target=""_blank"">show image</a>"
22950,The Judgement of Paris,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22950"" target=""_blank"">show image</a>"
22951,The Judgement of Paris,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22951"" target=""_blank"">show image</a>"
22954,The Miraculous Draught of Fishes,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22954"" target=""_blank"">show image</a>"
22955,The Rape of the Sabine Women,544,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22955"" target=""_blank"">show image</a>"
22957,The Three Graces,544,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22957"" target=""_blank"">show image</a>"
22959,The Triumphant Entry of Constantine Into Rome,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22959"" target=""_blank"">show image</a>"
22960,The Union of Earth and Water,544,Baroque,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22960"" target=""_blank"">show image</a>"
22966,Venus and Cupid Warming Themselves,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22966"" target=""_blank"">show image</a>"
22967,Venus and Mars,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22967"" target=""_blank"">show image</a>"
22970,Wolf and Fox Hunt,544,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/544.html?id=22970"" target=""_blank"">show image</a>"
22985,The Wait,850,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/850.html?id=22985"" target=""_blank"">show image</a>"
22987,Breton Girl with a Red Umbrella,653,Symbolism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/653.html?id=22987"" target=""_blank"">show image</a>"
22991,Breton Women with Parasols,653,Symbolism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/653.html?id=22991"" target=""_blank"">show image</a>"
22993,Harvest by the Sea,653,Symbolism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/653.html?id=22993"" target=""_blank"">show image</a>"
23001,Self-Portrait,653,Symbolism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/653.html?id=23001"" target=""_blank"">show image</a>"
23025,Nymph and Satyr,549,Symbolism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/549.html?id=23025"" target=""_blank"">show image</a>"
23041,Spring in a Narrow Gorge,549,Symbolism,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/549.html?id=23041"" target=""_blank"">show image</a>"
23057,Cupid Disarmed,595,Rococo,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23057"" target=""_blank"">show image</a>"
23059,Diana After the Hunt,595,Rococo,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23059"" target=""_blank"">show image</a>"
23061,Diana Bathing,595,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23061"" target=""_blank"">show image</a>"
23065,Hercules and Omphale,595,Rococo,31,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23065"" target=""_blank"">show image</a>"
23071,La Toilette,595,Rococo,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23071"" target=""_blank"">show image</a>"
23075,Landscape with a Watermill,595,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23075"" target=""_blank"">show image</a>"
23081,Madame Bergeret,595,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23081"" target=""_blank"">show image</a>"
23087,Nymphs Playing the Flute,595,Rococo,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23087"" target=""_blank"">show image</a>"
23089,Odalisque,595,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23089"" target=""_blank"">show image</a>"
23091,Pan and Syrinx,595,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23091"" target=""_blank"">show image</a>"
23105,River Landscape with an Antique Temple,595,Rococo,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23105"" target=""_blank"">show image</a>"
23107,River Landscape with Ruin and Bridge,595,Rococo,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23107"" target=""_blank"">show image</a>"
23109,Schlafende Venus,595,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23109"" target=""_blank"">show image</a>"
23113,Shepherd's Idyll,595,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23113"" target=""_blank"">show image</a>"
23115,Study for a Monument to a Princely Figure,595,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23115"" target=""_blank"">show image</a>"
23117,The Bath of Venus,595,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23117"" target=""_blank"">show image</a>"
23119,The Billet-Doux,595,Rococo,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23119"" target=""_blank"">show image</a>"
23121,The Bird Catchers,595,Rococo,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23121"" target=""_blank"">show image</a>"
23123,The Breakfast,595,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23123"" target=""_blank"">show image</a>"
23127,The Forges of Vulcan,595,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23127"" target=""_blank"">show image</a>"
23129,The Fountain of Love,595,Rococo,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23129"" target=""_blank"">show image</a>"
23137,The Marquise de Pompadour,595,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23137"" target=""_blank"">show image</a>"
23141,The Rape of Europa,595,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23141"" target=""_blank"">show image</a>"
23143,The Toilette of Venus,595,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23143"" target=""_blank"">show image</a>"
23149,Venus Asking Vulcan for Arms for Aeneas,595,Rococo,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23149"" target=""_blank"">show image</a>"
23151,Venus Consoling Love,595,Rococo,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23151"" target=""_blank"">show image</a>"
23157,Washerwomen,595,Rococo,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/595.html?id=23157"" target=""_blank"">show image</a>"
23207,A Naval Snow,709,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/709.html?id=23207"" target=""_blank"">show image</a>"
23211,An East Indiaman in a Fresh Breeze,709,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/709.html?id=23211"" target=""_blank"">show image</a>"
23213,East Indiamen in a Gale,709,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/709.html?id=23213"" target=""_blank"">show image</a>"
23215,"Greenland Fishery, English Whalers in the Ice",709,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/709.html?id=23215"" target=""_blank"">show image</a>"
23217,Ships in a Light Breeze,709,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/709.html?id=23217"" target=""_blank"">show image</a>"
23219,"The Capture of the Glorioso, 8 October 1747",709,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/709.html?id=23219"" target=""_blank"">show image</a>"
23225,Calling the Gleaners Home,651,Realism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/651.html?id=23225"" target=""_blank"">show image</a>"
23249,The Feast of Saint John,651,Realism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/651.html?id=23249"" target=""_blank"">show image</a>"
23255,The Weeders,651,Realism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/651.html?id=23255"" target=""_blank"">show image</a>"
23259,A Garden Chair,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23259"" target=""_blank"">show image</a>"
23261,Boats on the Beach at L'Estaque,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23261"" target=""_blank"">show image</a>"
23263,Bottle and Fishes,587,Fauvism,62,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23263"" target=""_blank"">show image</a>"
23269,Guitar and Still Life on a Mantelpiece,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23269"" target=""_blank"">show image</a>"
23271,Harbor in Normandy,587,Fauvism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23271"" target=""_blank"">show image</a>"
23273,House Behind Trees,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23273"" target=""_blank"">show image</a>"
23283,Man with a Guitar,587,Fauvism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23283"" target=""_blank"">show image</a>"
23287,Still Life,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23287"" target=""_blank"">show image</a>"
23289,Still Life with Guitar,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23289"" target=""_blank"">show image</a>"
23291,Still Life with Banderillas,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23291"" target=""_blank"">show image</a>"
23299,The Billiard Table,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23299"" target=""_blank"">show image</a>"
23301,The Studio (Vase Before a Window),587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23301"" target=""_blank"">show image</a>"
23307,Woman Carrying a Basket of Fruit,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23307"" target=""_blank"">show image</a>"
23309,Woman Seated at an Easel,587,Fauvism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23309"" target=""_blank"">show image</a>"
23311,Woman with a Guitar,587,Fauvism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/587.html?id=23311"" target=""_blank"">show image</a>"
23313,American Ship and Fishing Port,622,,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23313"" target=""_blank"">show image</a>"
23317,An Incident of Whaling,622,,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23317"" target=""_blank"">show image</a>"
23331,Looking Out of Battle Harbor,622,,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23331"" target=""_blank"">show image</a>"
23335,"Off Greenland, Whaler Seeking Open Water",622,,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23335"" target=""_blank"">show image</a>"
23337,Ship Trapped in Pack Ice,622,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23337"" target=""_blank"">show image</a>"
23339,Shipping Vessel with Ice Floes and Figures,622,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23339"" target=""_blank"">show image</a>"
23343,Sunset Glow on Sea and Land,622,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23343"" target=""_blank"">show image</a>"
23347,The Coast of Labrador,622,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23347"" target=""_blank"">show image</a>"
23349,"The Fisherman's House, Arctic Harbor",622,,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23349"" target=""_blank"">show image</a>"
23351,The Ice Blockade on the Labrador Coast,622,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/622.html?id=23351"" target=""_blank"">show image</a>"
23402,Marine Landscape,610,American Landscape,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/610.html?id=23402"" target=""_blank"">show image</a>"
23408,Bacchante with an Ape,736,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/736.html?id=23408"" target=""_blank"">show image</a>"
23410,Jacob Reproaching Laban,736,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/736.html?id=23410"" target=""_blank"">show image</a>"
23412,Man Playing a Lute,736,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/736.html?id=23412"" target=""_blank"">show image</a>"
23414,The Concert,736,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/736.html?id=23414"" target=""_blank"">show image</a>"
23420,A Stag Hunt in a Forest,575,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/575.html?id=23420"" target=""_blank"">show image</a>"
23422,Landscape with a Nymph and a Satyr,575,Baroque,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/575.html?id=23422"" target=""_blank"">show image</a>"
23426,Mountainous Landscape with Muleteers,575,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/575.html?id=23426"" target=""_blank"">show image</a>"
23428,Peasants by a Ruined Aqueduct,575,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/575.html?id=23428"" target=""_blank"">show image</a>"
23434,"Admiral Alexander Hood, 1st Viscount Bridport",512,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/512.html?id=23434"" target=""_blank"">show image</a>"
23436,"Admiral Alexander Hood, 1st Viscount Bridport",512,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/512.html?id=23436"" target=""_blank"">show image</a>"
23438,Admiral Sir Peter Parker,512,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/512.html?id=23438"" target=""_blank"">show image</a>"
23440,Captain John Cooke,512,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/512.html?id=23440"" target=""_blank"">show image</a>"
23442,Rear-Admiral Sir Horatio Nelson,512,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/512.html?id=23442"" target=""_blank"">show image</a>"
23444,Rear-Admiral Sir Thomas Pasley,512,,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/512.html?id=23444"" target=""_blank"">show image</a>"
23448,Horses at the Porch,757,Baroque,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/757.html?id=23448"" target=""_blank"">show image</a>"
23452,Alof de Vignacourt and His Page,870,Baroque,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23452"" target=""_blank"">show image</a>"
23466,David and Goliath,870,Baroque,50,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23466"" target=""_blank"">show image</a>"
23488,Saint Catherine of Alexandria,870,Baroque,56,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23488"" target=""_blank"">show image</a>"
23512,The Crucifixion of Saint Andrew,870,Baroque,53,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23512"" target=""_blank"">show image</a>"
23516,The Denial of Saint Peter,870,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23516"" target=""_blank"">show image</a>"
23520,The Fortune Teller,870,Baroque,40,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23520"" target=""_blank"">show image</a>"
23528,The Lute Player,870,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23528"" target=""_blank"">show image</a>"
23530,The Musicians,870,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/870.html?id=23530"" target=""_blank"">show image</a>"
23542,Birth of Venus,501,Classicism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/501.html?id=23542"" target=""_blank"">show image</a>"
23544,Echo,501,Classicism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/501.html?id=23544"" target=""_blank"">show image</a>"
23556,Portrait of Catharine Lorillard Wolfe,501,Classicism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/501.html?id=23556"" target=""_blank"">show image</a>"
23562,The Governess,501,Classicism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/501.html?id=23562"" target=""_blank"">show image</a>"
23642,A Vanitas Still Life,730,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/730.html?id=23642"" target=""_blank"">show image</a>"
23648,Still Life with a Turkey Pie,730,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/730.html?id=23648"" target=""_blank"">show image</a>"
23650,Still Life with Drinking Vessels,730,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/730.html?id=23650"" target=""_blank"">show image</a>"
23652,Still Life with Fish,730,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/730.html?id=23652"" target=""_blank"">show image</a>"
23656,"Still Life with Herring, Wine and Bread",730,Baroque,60,"<a href=""https://classic-paintings.blogspot.com/2022/02/730.html?id=23656"" target=""_blank"">show image</a>"
23658,Still Life with Salt Tub,730,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/730.html?id=23658"" target=""_blank"">show image</a>"
23660,Still Life with a Skull and a Writing Quill,730,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/730.html?id=23660"" target=""_blank"">show image</a>"
23664,Admiral Clark Gayton,609,American Art,41,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23664"" target=""_blank"">show image</a>"
23670,Daniel Crommelin Verplanck,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23670"" target=""_blank"">show image</a>"
23672,Ebenezer Storer II,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23672"" target=""_blank"">show image</a>"
23674,Elizabeth Green (Mrs. Ebenezer Storer II),609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23674"" target=""_blank"">show image</a>"
23676,Elizabeth Greenleaf,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23676"" target=""_blank"">show image</a>"
23678,Gulian Verplanck,609,American Art,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/609.html?id=23678"" target=""_blank"">show image</a>"
